hardware,model,layer_name,input,kv_cache,latency(ns)
RTX3090,meta-llama/Llama-3.1-8B,o_proj,130,0,145861
RTX3090,meta-llama/Llama-3.1-8B,post_layernorm,130,0,29664
RTX3090,meta-llama/Llama-3.1-8B,gate_proj,130,0,425672
RTX3090,meta-llama/Llama-3.1-8B,act_fn,130,0,6903
RTX3090,meta-llama/Llama-3.1-8B,up_proj,130,0,426794
RTX3090,meta-llama/Llama-3.1-8B,down_proj,130,0,495661
RTX3090,meta-llama/Llama-3.1-8B,final_layernorm,130,0,29568
RTX3090,meta-llama/Llama-3.1-8B,lm_head,130,0,2634456
RTX3090,meta-llama/Llama-3.1-8B,embedding,131,0,7566
RTX3090,meta-llama/Llama-3.1-8B,input_layernorm,131,0,28970
RTX3090,meta-llama/Llama-3.1-8B,q_proj,131,0,145772
RTX3090,meta-llama/Llama-3.1-8B,k_proj,131,0,37690
RTX3090,meta-llama/Llama-3.1-8B,v_proj,131,0,37069
RTX3090,meta-llama/Llama-3.1-8B,rope,131,0,38608
RTX3090,meta-llama/Llama-3.1-8B,attn,131,0,16377
RTX3090,meta-llama/Llama-3.1-8B,o_proj,131,0,145828
RTX3090,meta-llama/Llama-3.1-8B,post_layernorm,131,0,29699
RTX3090,meta-llama/Llama-3.1-8B,gate_proj,131,0,425569
RTX3090,meta-llama/Llama-3.1-8B,act_fn,131,0,7002
RTX3090,meta-llama/Llama-3.1-8B,up_proj,131,0,426675
RTX3090,meta-llama/Llama-3.1-8B,down_proj,131,0,495599
RTX3090,meta-llama/Llama-3.1-8B,final_layernorm,131,0,29442
RTX3090,meta-llama/Llama-3.1-8B,lm_head,131,0,2636179
RTX3090,meta-llama/Llama-3.1-8B,embedding,132,0,7557
RTX3090,meta-llama/Llama-3.1-8B,input_layernorm,132,0,28910
RTX3090,meta-llama/Llama-3.1-8B,q_proj,132,0,145608
RTX3090,meta-llama/Llama-3.1-8B,k_proj,132,0,37663
RTX3090,meta-llama/Llama-3.1-8B,v_proj,132,0,37091
RTX3090,meta-llama/Llama-3.1-8B,rope,132,0,39212
RTX3090,meta-llama/Llama-3.1-8B,attn,132,0,16372
RTX3090,meta-llama/Llama-3.1-8B,o_proj,132,0,145777
RTX3090,meta-llama/Llama-3.1-8B,post_layernorm,132,0,29794
RTX3090,meta-llama/Llama-3.1-8B,gate_proj,132,0,425418
RTX3090,meta-llama/Llama-3.1-8B,act_fn,132,0,7042
RTX3090,meta-llama/Llama-3.1-8B,up_proj,132,0,426538
RTX3090,meta-llama/Llama-3.1-8B,down_proj,132,0,495517
RTX3090,meta-llama/Llama-3.1-8B,final_layernorm,132,0,29605
RTX3090,meta-llama/Llama-3.1-8B,lm_head,132,0,2635977
RTX3090,meta-llama/Llama-3.1-8B,embedding,133,0,7432
RTX3090,meta-llama/Llama-3.1-8B,input_layernorm,133,0,29142
RTX3090,meta-llama/Llama-3.1-8B,q_proj,133,0,145709
RTX3090,meta-llama/Llama-3.1-8B,k_proj,133,0,37693
RTX3090,meta-llama/Llama-3.1-8B,v_proj,133,0,37100
RTX3090,meta-llama/Llama-3.1-8B,rope,133,0,38862
RTX3090,meta-llama/Llama-3.1-8B,attn,133,0,16411
RTX3090,meta-llama/Llama-3.1-8B,o_proj,133,0,145885
RTX3090,meta-llama/Llama-3.1-8B,post_layernorm,133,0,29771
RTX3090,meta-llama/Llama-3.1-8B,gate_proj,133,0,425634
RTX3090,meta-llama/Llama-3.1-8B,act_fn,133,0,7022
RTX3090,meta-llama/Llama-3.1-8B,up_proj,133,0,426803
RTX3090,meta-llama/Llama-3.1-8B,down_proj,133,0,495761
RTX3090,meta-llama/Llama-3.1-8B,final_layernorm,133,0,29696
RTX3090,meta-llama/Llama-3.1-8B,lm_head,133,0,2637061
RTX3090,meta-llama/Llama-3.1-8B,embedding,134,0,7570
RTX3090,meta-llama/Llama-3.1-8B,input_layernorm,134,0,29017
RTX3090,meta-llama/Llama-3.1-8B,q_proj,134,0,145630
RTX3090,meta-llama/Llama-3.1-8B,k_proj,134,0,37714
RTX3090,meta-llama/Llama-3.1-8B,v_proj,134,0,37094
RTX3090,meta-llama/Llama-3.1-8B,rope,134,0,39077
RTX3090,meta-llama/Llama-3.1-8B,attn,134,0,16398
RTX3090,meta-llama/Llama-3.1-8B,o_proj,134,0,145768
RTX3090,meta-llama/Llama-3.1-8B,post_layernorm,134,0,29934
RTX3090,meta-llama/Llama-3.1-8B,gate_proj,134,0,425453
RTX3090,meta-llama/Llama-3.1-8B,act_fn,134,0,7133
RTX3090,meta-llama/Llama-3.1-8B,up_proj,134,0,426670
RTX3090,meta-llama/Llama-3.1-8B,down_proj,134,0,495595
RTX3090,meta-llama/Llama-3.1-8B,final_layernorm,134,0,30011
RTX3090,meta-llama/Llama-3.1-8B,lm_head,134,0,2640205
RTX3090,meta-llama/Llama-3.1-8B,embedding,135,0,7529
RTX3090,meta-llama/Llama-3.1-8B,input_layernorm,135,0,29255
RTX3090,meta-llama/Llama-3.1-8B,q_proj,135,0,145680
RTX3090,meta-llama/Llama-3.1-8B,k_proj,135,0,37697
RTX3090,meta-llama/Llama-3.1-8B,v_proj,135,0,37039
RTX3090,meta-llama/Llama-3.1-8B,rope,135,0,39019
RTX3090,meta-llama/Llama-3.1-8B,attn,135,0,16429
RTX3090,meta-llama/Llama-3.1-8B,o_proj,135,0,145797
RTX3090,meta-llama/Llama-3.1-8B,post_layernorm,135,0,29891
RTX3090,meta-llama/Llama-3.1-8B,gate_proj,135,0,425486
RTX3090,meta-llama/Llama-3.1-8B,act_fn,135,0,7165
RTX3090,meta-llama/Llama-3.1-8B,up_proj,135,0,426592
RTX3090,meta-llama/Llama-3.1-8B,down_proj,135,0,495627
RTX3090,meta-llama/Llama-3.1-8B,final_layernorm,135,0,29804
RTX3090,meta-llama/Llama-3.1-8B,lm_head,135,0,2641520
RTX3090,meta-llama/Llama-3.1-8B,embedding,136,0,7713
RTX3090,meta-llama/Llama-3.1-8B,input_layernorm,136,0,28975
RTX3090,meta-llama/Llama-3.1-8B,q_proj,136,0,145678
RTX3090,meta-llama/Llama-3.1-8B,k_proj,136,0,37696
RTX3090,meta-llama/Llama-3.1-8B,v_proj,136,0,37012
RTX3090,meta-llama/Llama-3.1-8B,rope,136,0,39567
RTX3090,meta-llama/Llama-3.1-8B,attn,136,0,16439
RTX3090,meta-llama/Llama-3.1-8B,o_proj,136,0,145748
RTX3090,meta-llama/Llama-3.1-8B,post_layernorm,136,0,29741
RTX3090,meta-llama/Llama-3.1-8B,gate_proj,136,0,425501
RTX3090,meta-llama/Llama-3.1-8B,act_fn,136,0,7179
RTX3090,meta-llama/Llama-3.1-8B,up_proj,136,0,426681
RTX3090,meta-llama/Llama-3.1-8B,down_proj,136,0,495633
RTX3090,meta-llama/Llama-3.1-8B,final_layernorm,136,0,29649
RTX3090,meta-llama/Llama-3.1-8B,lm_head,136,0,2640368
RTX3090,meta-llama/Llama-3.1-8B,embedding,137,0,7671
RTX3090,meta-llama/Llama-3.1-8B,input_layernorm,137,0,29121
RTX3090,meta-llama/Llama-3.1-8B,q_proj,137,0,145638
RTX3090,meta-llama/Llama-3.1-8B,k_proj,137,0,37660
RTX3090,meta-llama/Llama-3.1-8B,v_proj,137,0,36999
RTX3090,meta-llama/Llama-3.1-8B,rope,137,0,39136
RTX3090,meta-llama/Llama-3.1-8B,attn,137,0,16409
RTX3090,meta-llama/Llama-3.1-8B,o_proj,137,0,145724
RTX3090,meta-llama/Llama-3.1-8B,post_layernorm,137,0,30052
RTX3090,meta-llama/Llama-3.1-8B,gate_proj,137,0,425284
RTX3090,meta-llama/Llama-3.1-8B,act_fn,137,0,7231
RTX3090,meta-llama/Llama-3.1-8B,up_proj,137,0,426367
RTX3090,meta-llama/Llama-3.1-8B,down_proj,137,0,495454
RTX3090,meta-llama/Llama-3.1-8B,final_layernorm,137,0,29828
RTX3090,meta-llama/Llama-3.1-8B,lm_head,137,0,2643094
RTX3090,meta-llama/Llama-3.1-8B,embedding,138,0,7734
RTX3090,meta-llama/Llama-3.1-8B,input_layernorm,138,0,29310
RTX3090,meta-llama/Llama-3.1-8B,q_proj,138,0,146003
RTX3090,meta-llama/Llama-3.1-8B,k_proj,138,0,37761
RTX3090,meta-llama/Llama-3.1-8B,v_proj,138,0,37090
RTX3090,meta-llama/Llama-3.1-8B,rope,138,0,39414
RTX3090,meta-llama/Llama-3.1-8B,attn,138,0,16503
RTX3090,meta-llama/Llama-3.1-8B,o_proj,138,0,146138
RTX3090,meta-llama/Llama-3.1-8B,post_layernorm,138,0,30109
RTX3090,meta-llama/Llama-3.1-8B,gate_proj,138,0,426505
RTX3090,meta-llama/Llama-3.1-8B,act_fn,138,0,7179
RTX3090,meta-llama/Llama-3.1-8B,up_proj,138,0,427631
RTX3090,meta-llama/Llama-3.1-8B,down_proj,138,0,496566
RTX3090,meta-llama/Llama-3.1-8B,final_layernorm,138,0,29872
RTX3090,meta-llama/Llama-3.1-8B,lm_head,138,0,2644501
RTX3090,meta-llama/Llama-3.1-8B,embedding,139,0,8010
RTX3090,meta-llama/Llama-3.1-8B,input_layernorm,139,0,29797
RTX3090,meta-llama/Llama-3.1-8B,q_proj,139,0,148154
RTX3090,meta-llama/Llama-3.1-8B,k_proj,139,0,38365
RTX3090,meta-llama/Llama-3.1-8B,v_proj,139,0,37712
RTX3090,meta-llama/Llama-3.1-8B,rope,139,0,39956
RTX3090,meta-llama/Llama-3.1-8B,attn,139,0,16747
RTX3090,meta-llama/Llama-3.1-8B,o_proj,139,0,148300
RTX3090,meta-llama/Llama-3.1-8B,post_layernorm,139,0,30742
RTX3090,meta-llama/Llama-3.1-8B,gate_proj,139,0,432805
RTX3090,meta-llama/Llama-3.1-8B,act_fn,139,0,7304
RTX3090,meta-llama/Llama-3.1-8B,up_proj,139,0,433998
RTX3090,meta-llama/Llama-3.1-8B,down_proj,139,0,502777
RTX3090,meta-llama/Llama-3.1-8B,final_layernorm,139,0,30580
RTX3090,meta-llama/Llama-3.1-8B,lm_head,139,0,2880104
RTX3090,meta-llama/Llama-3.1-8B,embedding,140,0,8056
RTX3090,meta-llama/Llama-3.1-8B,input_layernorm,140,0,30005
RTX3090,meta-llama/Llama-3.1-8B,q_proj,140,0,147917
RTX3090,meta-llama/Llama-3.1-8B,k_proj,140,0,38327
RTX3090,meta-llama/Llama-3.1-8B,v_proj,140,0,37707
RTX3090,meta-llama/Llama-3.1-8B,rope,140,0,40227
RTX3090,meta-llama/Llama-3.1-8B,attn,140,0,16711
RTX3090,meta-llama/Llama-3.1-8B,o_proj,140,0,148179
RTX3090,meta-llama/Llama-3.1-8B,post_layernorm,140,0,30792
RTX3090,meta-llama/Llama-3.1-8B,gate_proj,140,0,432356
RTX3090,meta-llama/Llama-3.1-8B,act_fn,140,0,7445
RTX3090,meta-llama/Llama-3.1-8B,up_proj,140,0,433619
RTX3090,meta-llama/Llama-3.1-8B,down_proj,140,0,502311
RTX3090,meta-llama/Llama-3.1-8B,final_layernorm,140,0,30356
RTX3090,meta-llama/Llama-3.1-8B,lm_head,140,0,2876763
RTX3090,meta-llama/Llama-3.1-8B,embedding,141,0,8361
RTX3090,meta-llama/Llama-3.1-8B,input_layernorm,141,0,30082
RTX3090,meta-llama/Llama-3.1-8B,q_proj,141,0,148065
RTX3090,meta-llama/Llama-3.1-8B,k_proj,141,0,38366
RTX3090,meta-llama/Llama-3.1-8B,v_proj,141,0,37779
RTX3090,meta-llama/Llama-3.1-8B,rope,141,0,39963
RTX3090,meta-llama/Llama-3.1-8B,attn,141,0,16803
RTX3090,meta-llama/Llama-3.1-8B,o_proj,141,0,148296
RTX3090,meta-llama/Llama-3.1-8B,post_layernorm,141,0,30850
RTX3090,meta-llama/Llama-3.1-8B,gate_proj,141,0,432666
RTX3090,meta-llama/Llama-3.1-8B,act_fn,141,0,7403
RTX3090,meta-llama/Llama-3.1-8B,up_proj,141,0,433995
RTX3090,meta-llama/Llama-3.1-8B,down_proj,141,0,502778
RTX3090,meta-llama/Llama-3.1-8B,final_layernorm,141,0,30521
RTX3090,meta-llama/Llama-3.1-8B,lm_head,141,0,2875880
RTX3090,meta-llama/Llama-3.1-8B,embedding,142,0,8161
RTX3090,meta-llama/Llama-3.1-8B,input_layernorm,142,0,30005
RTX3090,meta-llama/Llama-3.1-8B,q_proj,142,0,147953
RTX3090,meta-llama/Llama-3.1-8B,k_proj,142,0,38311
RTX3090,meta-llama/Llama-3.1-8B,v_proj,142,0,37734
RTX3090,meta-llama/Llama-3.1-8B,rope,142,0,40037
RTX3090,meta-llama/Llama-3.1-8B,attn,142,0,16747
RTX3090,meta-llama/Llama-3.1-8B,o_proj,142,0,148163
RTX3090,meta-llama/Llama-3.1-8B,post_layernorm,142,0,30838
RTX3090,meta-llama/Llama-3.1-8B,gate_proj,142,0,432303
RTX3090,meta-llama/Llama-3.1-8B,act_fn,142,0,7498
RTX3090,meta-llama/Llama-3.1-8B,up_proj,142,0,433579
RTX3090,meta-llama/Llama-3.1-8B,down_proj,142,0,502387
RTX3090,meta-llama/Llama-3.1-8B,final_layernorm,142,0,30388
RTX3090,meta-llama/Llama-3.1-8B,lm_head,142,0,2877838
RTX3090,meta-llama/Llama-3.1-8B,embedding,143,0,8240
RTX3090,meta-llama/Llama-3.1-8B,input_layernorm,143,0,30412
RTX3090,meta-llama/Llama-3.1-8B,q_proj,143,0,111660
RTX3090,meta-llama/Llama-3.1-8B,k_proj,143,0,38649
RTX3090,meta-llama/Llama-3.1-8B,v_proj,143,0,38070
RTX3090,meta-llama/Llama-3.1-8B,rope,143,0,40512
RTX3090,meta-llama/Llama-3.1-8B,attn,143,0,16911
RTX3090,meta-llama/Llama-3.1-8B,o_proj,143,0,111513
RTX3090,meta-llama/Llama-3.1-8B,post_layernorm,143,0,31057
RTX3090,meta-llama/Llama-3.1-8B,gate_proj,143,0,435906
RTX3090,meta-llama/Llama-3.1-8B,act_fn,143,0,7541
RTX3090,meta-llama/Llama-3.1-8B,up_proj,143,0,437267
RTX3090,meta-llama/Llama-3.1-8B,down_proj,143,0,363632
RTX3090,meta-llama/Llama-3.1-8B,final_layernorm,143,0,30750
RTX3090,meta-llama/Llama-3.1-8B,lm_head,143,0,2886488
RTX3090,meta-llama/Llama-3.1-8B,embedding,144,0,8246
RTX3090,meta-llama/Llama-3.1-8B,input_layernorm,144,0,30108
RTX3090,meta-llama/Llama-3.1-8B,q_proj,144,0,112228
RTX3090,meta-llama/Llama-3.1-8B,k_proj,144,0,38610
RTX3090,meta-llama/Llama-3.1-8B,v_proj,144,0,38013
RTX3090,meta-llama/Llama-3.1-8B,rope,144,0,40897
RTX3090,meta-llama/Llama-3.1-8B,attn,144,0,16946
RTX3090,meta-llama/Llama-3.1-8B,o_proj,144,0,111741
RTX3090,meta-llama/Llama-3.1-8B,post_layernorm,144,0,30780
RTX3090,meta-llama/Llama-3.1-8B,gate_proj,144,0,435849
RTX3090,meta-llama/Llama-3.1-8B,act_fn,144,0,7457
RTX3090,meta-llama/Llama-3.1-8B,up_proj,144,0,437209
RTX3090,meta-llama/Llama-3.1-8B,down_proj,144,0,364883
RTX3090,meta-llama/Llama-3.1-8B,final_layernorm,144,0,30556
RTX3090,meta-llama/Llama-3.1-8B,lm_head,144,0,2879629
RTX3090,meta-llama/Llama-3.1-8B,embedding,145,0,8321
RTX3090,meta-llama/Llama-3.1-8B,input_layernorm,145,0,30611
RTX3090,meta-llama/Llama-3.1-8B,q_proj,145,0,112741
RTX3090,meta-llama/Llama-3.1-8B,k_proj,145,0,38724
RTX3090,meta-llama/Llama-3.1-8B,v_proj,145,0,38095
RTX3090,meta-llama/Llama-3.1-8B,rope,145,0,40683
RTX3090,meta-llama/Llama-3.1-8B,attn,145,0,16983
RTX3090,meta-llama/Llama-3.1-8B,o_proj,145,0,112123
RTX3090,meta-llama/Llama-3.1-8B,post_layernorm,145,0,31392
RTX3090,meta-llama/Llama-3.1-8B,gate_proj,145,0,436464
RTX3090,meta-llama/Llama-3.1-8B,act_fn,145,0,7458
RTX3090,meta-llama/Llama-3.1-8B,up_proj,145,0,437794
RTX3090,meta-llama/Llama-3.1-8B,down_proj,145,0,366210
RTX3090,meta-llama/Llama-3.1-8B,final_layernorm,145,0,31090
RTX3090,meta-llama/Llama-3.1-8B,lm_head,145,0,2889470
RTX3090,meta-llama/Llama-3.1-8B,embedding,146,0,8269
RTX3090,meta-llama/Llama-3.1-8B,input_layernorm,146,0,30843
RTX3090,meta-llama/Llama-3.1-8B,q_proj,146,0,112261
RTX3090,meta-llama/Llama-3.1-8B,k_proj,146,0,38679
RTX3090,meta-llama/Llama-3.1-8B,v_proj,146,0,38053
RTX3090,meta-llama/Llama-3.1-8B,rope,146,0,40758
RTX3090,meta-llama/Llama-3.1-8B,attn,146,0,16947
RTX3090,meta-llama/Llama-3.1-8B,o_proj,146,0,112248
RTX3090,meta-llama/Llama-3.1-8B,post_layernorm,146,0,31505
RTX3090,meta-llama/Llama-3.1-8B,gate_proj,146,0,435849
RTX3090,meta-llama/Llama-3.1-8B,act_fn,146,0,7670
RTX3090,meta-llama/Llama-3.1-8B,up_proj,146,0,437059
RTX3090,meta-llama/Llama-3.1-8B,down_proj,146,0,366344
RTX3090,meta-llama/Llama-3.1-8B,final_layernorm,146,0,31124
RTX3090,meta-llama/Llama-3.1-8B,lm_head,146,0,2887088
RTX3090,meta-llama/Llama-3.1-8B,embedding,147,0,8330
RTX3090,meta-llama/Llama-3.1-8B,input_layernorm,147,0,30973
RTX3090,meta-llama/Llama-3.1-8B,q_proj,147,0,113161
RTX3090,meta-llama/Llama-3.1-8B,k_proj,147,0,38750
RTX3090,meta-llama/Llama-3.1-8B,v_proj,147,0,38051
RTX3090,meta-llama/Llama-3.1-8B,rope,147,0,40921
RTX3090,meta-llama/Llama-3.1-8B,attn,147,0,16965
RTX3090,meta-llama/Llama-3.1-8B,o_proj,147,0,112441
RTX3090,meta-llama/Llama-3.1-8B,post_layernorm,147,0,31763
RTX3090,meta-llama/Llama-3.1-8B,gate_proj,147,0,436270
RTX3090,meta-llama/Llama-3.1-8B,act_fn,147,0,7623
RTX3090,meta-llama/Llama-3.1-8B,up_proj,147,0,437576
RTX3090,meta-llama/Llama-3.1-8B,down_proj,147,0,366306
RTX3090,meta-llama/Llama-3.1-8B,final_layernorm,147,0,31413
RTX3090,meta-llama/Llama-3.1-8B,lm_head,147,0,2892465
RTX3090,meta-llama/Llama-3.1-8B,embedding,148,0,8261
RTX3090,meta-llama/Llama-3.1-8B,input_layernorm,148,0,31015
RTX3090,meta-llama/Llama-3.1-8B,q_proj,148,0,112293
RTX3090,meta-llama/Llama-3.1-8B,k_proj,148,0,38732
RTX3090,meta-llama/Llama-3.1-8B,v_proj,148,0,38174
RTX3090,meta-llama/Llama-3.1-8B,rope,148,0,41507
RTX3090,meta-llama/Llama-3.1-8B,attn,148,0,17008
RTX3090,meta-llama/Llama-3.1-8B,o_proj,148,0,112346
RTX3090,meta-llama/Llama-3.1-8B,post_layernorm,148,0,31911
RTX3090,meta-llama/Llama-3.1-8B,gate_proj,148,0,436556
RTX3090,meta-llama/Llama-3.1-8B,act_fn,148,0,7617
RTX3090,meta-llama/Llama-3.1-8B,up_proj,148,0,437789
RTX3090,meta-llama/Llama-3.1-8B,down_proj,148,0,366756
RTX3090,meta-llama/Llama-3.1-8B,final_layernorm,148,0,31534
RTX3090,meta-llama/Llama-3.1-8B,lm_head,148,0,2892286
RTX3090,meta-llama/Llama-3.1-8B,embedding,149,0,8359
RTX3090,meta-llama/Llama-3.1-8B,input_layernorm,149,0,30942
RTX3090,meta-llama/Llama-3.1-8B,q_proj,149,0,112582
RTX3090,meta-llama/Llama-3.1-8B,k_proj,149,0,38386
RTX3090,meta-llama/Llama-3.1-8B,v_proj,149,0,37828
RTX3090,meta-llama/Llama-3.1-8B,rope,149,0,40768
RTX3090,meta-llama/Llama-3.1-8B,attn,149,0,16844
RTX3090,meta-llama/Llama-3.1-8B,o_proj,149,0,112165
RTX3090,meta-llama/Llama-3.1-8B,post_layernorm,149,0,31675
RTX3090,meta-llama/Llama-3.1-8B,gate_proj,149,0,432584
RTX3090,meta-llama/Llama-3.1-8B,act_fn,149,0,7598
RTX3090,meta-llama/Llama-3.1-8B,up_proj,149,0,433855
RTX3090,meta-llama/Llama-3.1-8B,down_proj,149,0,366764
RTX3090,meta-llama/Llama-3.1-8B,final_layernorm,149,0,31284
RTX3090,meta-llama/Llama-3.1-8B,lm_head,149,0,2892344
RTX3090,meta-llama/Llama-3.1-8B,embedding,150,0,8343
RTX3090,meta-llama/Llama-3.1-8B,input_layernorm,150,0,31225
RTX3090,meta-llama/Llama-3.1-8B,q_proj,150,0,112665
RTX3090,meta-llama/Llama-3.1-8B,k_proj,150,0,38671
RTX3090,meta-llama/Llama-3.1-8B,v_proj,150,0,38167
RTX3090,meta-llama/Llama-3.1-8B,rope,150,0,41175
RTX3090,meta-llama/Llama-3.1-8B,attn,150,0,17025
RTX3090,meta-llama/Llama-3.1-8B,o_proj,150,0,112895
RTX3090,meta-llama/Llama-3.1-8B,post_layernorm,150,0,32013
RTX3090,meta-llama/Llama-3.1-8B,gate_proj,150,0,436415
RTX3090,meta-llama/Llama-3.1-8B,act_fn,150,0,7658
RTX3090,meta-llama/Llama-3.1-8B,up_proj,150,0,437794
RTX3090,meta-llama/Llama-3.1-8B,down_proj,150,0,371183
RTX3090,meta-llama/Llama-3.1-8B,final_layernorm,150,0,31514
RTX3090,meta-llama/Llama-3.1-8B,lm_head,150,0,2894911
RTX3090,meta-llama/Llama-3.1-8B,embedding,151,0,8280
RTX3090,meta-llama/Llama-3.1-8B,input_layernorm,151,0,31240
RTX3090,meta-llama/Llama-3.1-8B,q_proj,151,0,112510
RTX3090,meta-llama/Llama-3.1-8B,k_proj,151,0,38485
RTX3090,meta-llama/Llama-3.1-8B,v_proj,151,0,37983
RTX3090,meta-llama/Llama-3.1-8B,rope,151,0,41092
RTX3090,meta-llama/Llama-3.1-8B,attn,151,0,16987
RTX3090,meta-llama/Llama-3.1-8B,o_proj,151,0,112741
RTX3090,meta-llama/Llama-3.1-8B,post_layernorm,151,0,31832
RTX3090,meta-llama/Llama-3.1-8B,gate_proj,151,0,434313
RTX3090,meta-llama/Llama-3.1-8B,act_fn,151,0,7728
RTX3090,meta-llama/Llama-3.1-8B,up_proj,151,0,435659
RTX3090,meta-llama/Llama-3.1-8B,down_proj,151,0,367486
RTX3090,meta-llama/Llama-3.1-8B,final_layernorm,151,0,31534
RTX3090,meta-llama/Llama-3.1-8B,lm_head,151,0,2901694
RTX3090,meta-llama/Llama-3.1-8B,embedding,152,0,8485
RTX3090,meta-llama/Llama-3.1-8B,input_layernorm,152,0,31153
RTX3090,meta-llama/Llama-3.1-8B,q_proj,152,0,112555
RTX3090,meta-llama/Llama-3.1-8B,k_proj,152,0,38764
RTX3090,meta-llama/Llama-3.1-8B,v_proj,152,0,38220
RTX3090,meta-llama/Llama-3.1-8B,rope,152,0,41829
RTX3090,meta-llama/Llama-3.1-8B,attn,152,0,17015
RTX3090,meta-llama/Llama-3.1-8B,o_proj,152,0,113283
RTX3090,meta-llama/Llama-3.1-8B,post_layernorm,152,0,31692
RTX3090,meta-llama/Llama-3.1-8B,gate_proj,152,0,436610
RTX3090,meta-llama/Llama-3.1-8B,act_fn,152,0,7756
RTX3090,meta-llama/Llama-3.1-8B,up_proj,152,0,437921
RTX3090,meta-llama/Llama-3.1-8B,down_proj,152,0,369813
RTX3090,meta-llama/Llama-3.1-8B,final_layernorm,152,0,31491
RTX3090,meta-llama/Llama-3.1-8B,lm_head,152,0,2903041
RTX3090,meta-llama/Llama-3.1-8B,embedding,153,0,8419
RTX3090,meta-llama/Llama-3.1-8B,input_layernorm,153,0,31510
RTX3090,meta-llama/Llama-3.1-8B,q_proj,153,0,114188
RTX3090,meta-llama/Llama-3.1-8B,k_proj,153,0,38827
RTX3090,meta-llama/Llama-3.1-8B,v_proj,153,0,38210
RTX3090,meta-llama/Llama-3.1-8B,rope,153,0,41596
RTX3090,meta-llama/Llama-3.1-8B,attn,153,0,17072
RTX3090,meta-llama/Llama-3.1-8B,o_proj,153,0,113139
RTX3090,meta-llama/Llama-3.1-8B,post_layernorm,153,0,32129
RTX3090,meta-llama/Llama-3.1-8B,gate_proj,153,0,437204
RTX3090,meta-llama/Llama-3.1-8B,act_fn,153,0,7755
RTX3090,meta-llama/Llama-3.1-8B,up_proj,153,0,438555
RTX3090,meta-llama/Llama-3.1-8B,down_proj,153,0,371162
RTX3090,meta-llama/Llama-3.1-8B,final_layernorm,153,0,31787
RTX3090,meta-llama/Llama-3.1-8B,lm_head,153,0,2902259
RTX3090,meta-llama/Llama-3.1-8B,embedding,154,0,8656
RTX3090,meta-llama/Llama-3.1-8B,input_layernorm,154,0,31502
RTX3090,meta-llama/Llama-3.1-8B,q_proj,154,0,112900
RTX3090,meta-llama/Llama-3.1-8B,k_proj,154,0,38833
RTX3090,meta-llama/Llama-3.1-8B,v_proj,154,0,38170
RTX3090,meta-llama/Llama-3.1-8B,rope,154,0,41768
RTX3090,meta-llama/Llama-3.1-8B,attn,154,0,17130
RTX3090,meta-llama/Llama-3.1-8B,o_proj,154,0,113733
RTX3090,meta-llama/Llama-3.1-8B,post_layernorm,154,0,32294
RTX3090,meta-llama/Llama-3.1-8B,gate_proj,154,0,437406
RTX3090,meta-llama/Llama-3.1-8B,act_fn,154,0,7686
RTX3090,meta-llama/Llama-3.1-8B,up_proj,154,0,438579
RTX3090,meta-llama/Llama-3.1-8B,down_proj,154,0,371284
RTX3090,meta-llama/Llama-3.1-8B,final_layernorm,154,0,31853
RTX3090,meta-llama/Llama-3.1-8B,lm_head,154,0,2906393
RTX3090,meta-llama/Llama-3.1-8B,embedding,155,0,8573
RTX3090,meta-llama/Llama-3.1-8B,input_layernorm,155,0,31483
RTX3090,meta-llama/Llama-3.1-8B,q_proj,155,0,113314
RTX3090,meta-llama/Llama-3.1-8B,k_proj,155,0,38757
RTX3090,meta-llama/Llama-3.1-8B,v_proj,155,0,38159
RTX3090,meta-llama/Llama-3.1-8B,rope,155,0,41651
RTX3090,meta-llama/Llama-3.1-8B,attn,155,0,17079
RTX3090,meta-llama/Llama-3.1-8B,o_proj,155,0,113276
RTX3090,meta-llama/Llama-3.1-8B,post_layernorm,155,0,32384
RTX3090,meta-llama/Llama-3.1-8B,gate_proj,155,0,436212
RTX3090,meta-llama/Llama-3.1-8B,act_fn,155,0,7762
RTX3090,meta-llama/Llama-3.1-8B,up_proj,155,0,437518
RTX3090,meta-llama/Llama-3.1-8B,down_proj,155,0,370530
RTX3090,meta-llama/Llama-3.1-8B,final_layernorm,155,0,31864
RTX3090,meta-llama/Llama-3.1-8B,lm_head,155,0,2906759
RTX3090,meta-llama/Llama-3.1-8B,embedding,156,0,8531
RTX3090,meta-llama/Llama-3.1-8B,input_layernorm,156,0,31514
RTX3090,meta-llama/Llama-3.1-8B,q_proj,156,0,113430
RTX3090,meta-llama/Llama-3.1-8B,k_proj,156,0,38782
RTX3090,meta-llama/Llama-3.1-8B,v_proj,156,0,38130
RTX3090,meta-llama/Llama-3.1-8B,rope,156,0,42095
RTX3090,meta-llama/Llama-3.1-8B,attn,156,0,17077
RTX3090,meta-llama/Llama-3.1-8B,o_proj,156,0,113453
RTX3090,meta-llama/Llama-3.1-8B,post_layernorm,156,0,32463
RTX3090,meta-llama/Llama-3.1-8B,gate_proj,156,0,436117
RTX3090,meta-llama/Llama-3.1-8B,act_fn,156,0,7850
RTX3090,meta-llama/Llama-3.1-8B,up_proj,156,0,437260
RTX3090,meta-llama/Llama-3.1-8B,down_proj,156,0,371330
